--------- beginning of main
08-02 16:05:57.540  1534  1534 W auditd  : type=2000 audit(0.0:1): initialized
08-02 16:05:58.240  1534  1534 I auditd  : type=1403 audit(0.0:2): policy loaded auid=4294967295 ses=4294967295
08-02 16:05:58.250  1534  1534 W auditd  : type=1404 audit(0.0:3): enforcing=1 old_enforcing=0 auid=4294967295 ses=4294967295
08-02 16:05:58.900     1     1 W init    : type=1400 audit(0.0:4): avc: denied { setattr } for name="slabinfo" dev="proc" ino=4026532040 scontext=u:r:init:s0 tcontext=u:object_r:proc:s0 tclass=file permissive=0
08-02 16:05:58.900     1     1 W init    : type=1400 audit(0.0:5): avc: denied { setattr } for name="slabinfo" dev="proc" ino=4026532040 scontext=u:r:init:s0 tcontext=u:object_r:proc:s0 tclass=file permissive=0
08-02 16:05:58.905  1535  1535 I SELinux : SELinux: Loaded service_contexts from:
08-02 16:06:54.007  2870  3198 W Conscrypt: Could not set socket write timeout: java.net.SocketException: Socket closed
08-02 16:06:54.059  2030  3105 W .gms.persisten: Long monitor contention with owner CMEventHandler (3181) at boolean android.os.MessageQueue.enqueueMessage(android.os.Message, long)(MessageQueue.java:544) waiters=0 in android.os.Message android.os.MessageQueue.next() for 3.049s
08-02 16:06:54.065  2870  3198 W Conscrypt: 	at com.google.android.gms.org.conscrypt.Platform.setSocketWriteTimeout(:com.google.android.gms@202414022@20.24.14 (040700-319035315):2)
08-02 16:06:54.065  2870  3198 W Conscrypt: 	at com.google.android.gms.org.conscrypt.ConscryptFileDescriptorSocket.setSoWriteTimeout(:com.google.android.gms@202414022@20.24.14 (040700-319035315):0)
08-02 16:06:54.068  3615  3627 I CarrierServices: [163] inq.e: hasDialerThatSupportsNewEc: false
08-02 16:06:54.209  3615  3627 I CarrierServices: [163] jsn.connect: shouldUseCarrierServicesJibeService: true, CarrierServices rcs service found: true
08-02 16:06:54.210  3615  3627 I CarrierServices: [163] jsn.connect: Binding to JibeService in CarrierServices.
08-02 16:06:54.213  3615  3627 I CarrierServices: [163] inq.e: Network Operator: 310260
08-02 16:06:54.214  3615  3627 I CarrierServices: [163] inq.e: carrierWithOldEcApis: false
08-02 16:06:54.214  3615  3627 I CarrierServices: [163] inq.e: hasDialerThatSupportsNewEc: false
08-02 16:06:54.215  3615  3627 I CarrierServices: [163] jsn.connect: shouldUseCarrierServicesJibeService: true, CarrierServices rcs service found: true
08-02 16:06:54.215  3615  3627 I CarrierServices: [163] jsn.connect: Binding to JibeService in CarrierServices.
08-02 16:06:54.217  3615  3627 I CarrierServices: [163] inq.e: Network Operator: 310260
08-02 16:06:54.218  3615  3627 I CarrierServices: [163] inq.e: carrierWithOldEcApis: false
08-02 16:06:54.218  3615  3627 I CarrierServices: [163] inq.e: hasDialerThatSupportsNewEc: false
08-02 16:06:54.256  3615  3627 I CarrierServices: [163] jsn.connect: shouldUseCarrierServicesJibeService: true, CarrierServices rcs service found: true
08-02 16:06:54.256  3913  3951 W android.youtub: Unsupported class loader
08-02 16:06:54.256  3615  3627 I CarrierServices: [163] jsn.connect: Binding to JibeService in CarrierServices.
08-02 16:06:54.259  3615  3627 I CarrierServices: [163] inq.e: Network Operator: 310260
08-02 16:06:54.260  3615  3627 I CarrierServices: [163] inq.e: carrierWithOldEcApis: false
08-02 16:06:54.260  3615  3627 I CarrierServices: [163] inq.e: hasDialerThatSupportsNewEc: false
08-02 16:06:54.261  3615  3627 I CarrierServices: [163] jsn.connect: shouldUseCarrierServicesJibeService: true, CarrierServices rcs service found: true
08-02 16:06:54.467  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:54.467  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:54.513  3615  3626 W .apps.messagin: Suspending all threads took: 251.425ms
08-02 16:06:54.514  3615  3627 I CarrierServices: [163] jsn.connect: Binding to JibeService in CarrierServices.
08-02 16:06:54.617  3615  3627 W RcsProvisioning: Failed to read configuration: /data/user/0/com.google.android.apps.messaging/files/rcsconfig (No such file or directory)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: java.io.FileNotFoundException: /data/user/0/com.google.android.apps.messaging/files/rcsconfig (No such file or directory)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at java.io.FileInputStream.open0(Native Method)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at java.io.FileInputStream.open(FileInputStream.java:231)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at java.io.FileInputStream.<init>(FileInputStream.java:165)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at android.app.ContextImpl.openFileInput(ContextImpl.java:560)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at android.content.ContextWrapper.openFileInput(ContextWrapper.java:202)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at ion.a(SourceFile:2)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at idl.a(SourceFile:4)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at idm.a(SourceFile:7)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at com.google.android.apps.messaging.rcsmigration.RcsStateProvider.onMigrationComplete(SourceFile:27)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at com.google.android.ims.rcsmigration.IRcsStateProvider$Stub.dispatchTransaction(SourceFile:14)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at com.google.android.aidl.BaseStub.onTransact(SourceFile:18)
08-02 16:06:54.617  3615  3627 W RcsProvisioning: 	at android.os.Binder.execTransact(Binder.java:731)
08-02 16:06:54.617  3615  3627 D RcsProvisioning: Retrieving backup token
08-02 16:06:54.617  3615  3627 D RcsProvisioning: Exception while getting subscriber Id. Using default
08-02 16:06:54.708  1890  1900 I system_server: Background concurrent copying GC freed 100694(5MB) AllocSpace objects, 37(1252KB) LOS objects, 36% free, 10MB/16MB, paused 157us total 155.393ms
08-02 16:06:54.708  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:54.708  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:55.009  3615  3627 D RcsProvisioning: No backup token found
08-02 16:06:55.009  3615  3627 D RcsProvisioning: Clearing backup token
08-02 16:06:55.009  3615  3627 D RcsProvisioning: Exception while getting subscriber Id. Using default
08-02 16:06:55.016  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:55.016  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:55.206  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:55.206  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:55.209  3629  3646 I earchbox:searc: Background concurrent copying GC freed 88747(3MB) AllocSpace objects, 16(3MB) LOS objects, 47% free, 6MB/12MB, paused 494.504ms total 1.116s
08-02 16:06:55.209  3629  3795 W ThreadPoolDumper: Task af[Create Hotword Data] was queued for 1797ms before starting on executor Background
08-02 16:06:55.210  2030  3181 W ctxmgr  : [WorkManager] Long workInfo: pkg=com.google.android.gms, lbl=RegisterContextListener, start=2022-08-02 16:06:54.064+0300, stop=2022-08-02 16:06:55.166+0300, durtn=1102ms [CONTEXT service_id=47 ]
08-02 16:06:55.212  3629  3767 I MicroRecognitionRunner: Starting detection.
08-02 16:06:55.212  3629  3782 I MicrophoneInputStream: mic_starting  SR : 16000 CC : 16 SO : 6
08-02 16:06:55.216  1609  1609 E         : Request requires android.permission.RECORD_AUDIO
08-02 16:06:55.216  1609  1609 E AudioPolicyIntefaceImpl: getInputForAttr permission denied: recording not allowed for uid 10040 pid 3629
08-02 16:06:55.216  1609  1609 E AudioFlinger: createRecord() checkRecordThread_l failed
08-02 16:06:55.216  3629  3782 E IAudioFlinger: createRecord returned error -22
08-02 16:06:55.216  3629  3782 E AudioRecord: AudioFlinger could not create record track, status: -22
08-02 16:06:55.309  3629  3782 E AudioRecord-JNI: Error creating AudioRecord instance: initialization check failed with status -22.
08-02 16:06:55.357  3629  3782 E android.media.AudioRecord: Error code -20 when initializing native AudioRecord object.
08-02 16:06:55.357  3629  3782 I MicrophoneInputStream: mic_started  SR : 16000 CC : 16 SO : 6
08-02 16:06:55.359  3629  3782 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
08-02 16:06:55.359  3629  3629 I MicroDetectionWorker: onReady
08-02 16:06:55.467  3629  3782 I MicrophoneInputStream: mic_close  SR : 16000 CC : 16 SO : 6
08-02 16:06:55.563  3913  3928 I android.youtub: Background concurrent copying GC freed 2424(477KB) AllocSpace objects, 2(104KB) LOS objects, 49% free, 2MB/5MB, paused 401.510ms total 2.758s
08-02 16:06:55.563  3913  3923 I android.youtub: WaitForGcToComplete blocked ObjectsAllocated on ProfileSaver for 5.148s
08-02 16:06:55.563  3913  3951 W android.youtub: Skipping duplicate class check due to unsupported classloader
08-02 16:06:55.613  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:55.613  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:55.706  3629  3767 I MicroRecognitionRunner: Detection finished
08-02 16:06:55.706  3629  3767 W ErrorReporter: reportError [type: 211, code: 524300]: Error reading from input stream
08-02 16:06:55.707  3629  3837 I MicroRecognitionRunner: Stopping hotword detection.
08-02 16:06:55.707  3629  3767 W ErrorProcessor: onFatalError, processing error from engine(4)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: com.google.android.apps.gsa.shared.speech.b.g: Error reading from input stream
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.staticplugins.microdetection.d.k.a(SourceFile:91)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.staticplugins.microdetection.d.l.run(Unknown Source:14)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.libraries.gsa.runner.a.a.b(SourceFile:32)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.libraries.gsa.runner.a.c.call(Unknown Source:4)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.util.concurrent.FutureTask.run(FutureTask.java:266)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:458)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.util.concurrent.FutureTask.run(FutureTask.java:266)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.shared.util.concurrent.b.g.run(Unknown Source:4)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.shared.util.concurrent.b.aw.run(SourceFile:4)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.shared.util.concurrent.b.aw.run(SourceFile:4)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.lang.Thread.run(Thread.java:764)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.shared.util.concurrent.b.i.run(SourceFile:6)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: Caused by: com.google.android.apps.gsa.shared.exception.GsaIOException: Error code: 393238 | Buffer overflow, no available space.
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.speech.audio.Tee.j(SourceFile:103)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.speech.audio.au.read(SourceFile:2)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.io.InputStream.read(InputStream.java:101)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.speech.audio.ao.run(SourceFile:17)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at com.google.android.apps.gsa.speech.audio.an.run(SourceFile:2)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:458)
08-02 16:06:55.707  3629  3767 W ErrorProcessor: 	... 10 more
08-02 16:06:55.707  3629  3767 I AudioController: internalShutdown
08-02 16:06:55.807  3629  3629 I MicroDetector: Keeping mic open: false
08-02 16:06:55.807  3629  3629 I MicroDetectionWorker: #onError(false)
08-02 16:06:55.807  3629  3712 I DeviceStateChecker: DeviceStateChecker cancelled
08-02 16:06:55.807  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:55.807  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:55.913  2030  3567 I LogUtils: [Places]: ?: Couldn't find platform key file. [CONTEXT service_id=253 ]
08-02 16:06:56.310  2030  2284 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LockboxOptInSettings.xml: [<1: 0, <2: 0, <4: 0, <8: 0, <16: 0, <32: 0, <64: 0, <128: 0, <256: 0, <512: 1, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-02 16:06:56.318  1890  1923 W system_server: Long monitor contention with owner Binder:1890_8 (2356) at void com.android.server.power.PowerManagerService.acquireWakeLockInternal(android.os.IBinder, int, java.lang.String, java.lang.String, android.os.WorkSource, java.lang.String, int, int)(PowerManagerService.java:971) waiters=0 in void com.android.server.power.PowerManagerService.handleSandman() for 361ms
08-02 16:06:56.356  1890  2659 W system_server: Long monitor contention with owner Binder:1890_8 (2356) at void com.android.server.power.PowerManagerService.acquireWakeLockInternal(android.os.IBinder, int, java.lang.String, java.lang.String, android.os.WorkSource, java.lang.String, int, int)(PowerManagerService.java:971) waiters=1 in void com.android.server.power.PowerManagerService.acquireWakeLockInternal(android.os.IBinder, int, java.lang.String, java.lang.String, android.os.WorkSource, java.lang.String, int, int) for 352ms
08-02 16:07:02.311  1890  1890 W ActivityManager: type=1400 audit(0.0:22): avc: denied { getpgid } for scontext=u:r:system_server:s0 tcontext=u:r:crash_dump:s0:c76,c256,c512,c768 tclass=process permissive=0 b/73128755
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: Failed to get boot count.
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: java.util.concurrent.TimeoutException: Timed out waiting for Task
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at avmp.a(:com.google.android.gms@202414022@20.24.14 (040700-319035315):22)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at rel.a(:com.google.android.gms@202414022@20.24.14 (040700-319035315):123)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at rby.run(Unknown Source:0)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at soy.b(:com.google.android.gms@202414022@20.24.14 (040700-319035315):12)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at soy.run(:com.google.android.gms@202414022@20.24.14 (040700-319035315):8)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at sux.run(:com.google.android.gms@202414022@20.24.14 (040700-319035315):0)
08-02 16:06:56.357  2030  3149 E CCTFlatFileLogStore: 	at java.lang.Thread.run(Thread.java:764)
08-02 16:07:02.311  1890  1890 W ActivityManager: type=1400 audit(0.0:23): avc: denied { getpgid } for scontext=u:r:system_server:s0 tcontext=u:r:crash_dump:s0:c76,c256,c512,c768 tclass=process permissive=0 b/73128755
08-02 16:07:02.451  1890  1890 I chatty  : uid=1000 system_server identical 6 lines
08-02 16:07:02.501  1890  1890 W ActivityManager: type=1400 audit(0.0:30): avc: denied { getpgid } for scontext=u:r:system_server:s0 tcontext=u:r:crash_dump:s0:c76,c256,c512,c768 tclass=process permissive=0 b/73128755
08-02 16:06:56.515  1890  1912 E memtrack: Couldn't load memtrack module
08-02 16:06:56.515  1890  1912 W android.os.Debug: failed to get memory consumption info: -1
08-02 16:06:56.560  3615  3891 E AppDataSearchHelper: Could not connect to AppDataSearch for onTableChanged, error 14
08-02 16:06:56.561  1890  1994 D ConnectivityService: handleLingerComplete for NetworkAgentInfo [MOBILE (LTE) - 100]
08-02 16:06:56.563  1743  1829 I Netd    : Destroyed 6 sockets for netId 100 permission=1 in 2.0 ms
08-02 16:06:56.606  2030  3192 V NativeCrypto: Read error: ssl=0xe7a8e818: I/O error during system call, Software caused connection abort
08-02 16:06:56.608  2030  2030 I ExposureNotification: ThreadSafeLevelDbWrapper: do open LevelDb en-matching-request-db [CONTEXT service_id=236 ]
08-02 16:06:56.608  2030  2030 I ExposureNotification: ThreadSafeLevelDbWrapper:en-matching-request-db instance ajdk@8d12dc created [CONTEXT service_id=236 ]
08-02 16:06:56.609  2030  2030 I ExposureNotification: ThreadSafeLevelDbWrapper:en-matching-request-db instance ajdk@8d12dc closed [CONTEXT service_id=236 ]
08-02 16:06:56.609  2030  2030 I ExposureNotification: ThreadSafeLevelDbWrapper: do close LevelDb en-matching-request-db [CONTEXT service_id=236 ]
08-02 16:06:56.617  1890  2659 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:56.617  1890  2659 D PackageManager: Clear ephemeral installer activity
08-02 16:06:56.617  1890  2659 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:56.617  1890  2659 D PackageManager: Clear ephemeral installer activity
08-02 16:06:56.617  1890  2659 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:56.617  1890  2659 D PackageManager: Clear ephemeral installer activity
08-02 16:06:56.617  1890  2659 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:56.617  1890  2659 D PackageManager: Clear ephemeral installer activity
08-02 16:06:56.618  1890  2659 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:56.618  1890  2659 D PackageManager: Clear ephemeral installer activity
08-02 16:06:56.659  2030  2030 E BluetoothAdapter: Bluetooth binder is null
08-02 16:06:56.808  1890  1890 V SettingsProvider: Notifying for 0: content://settings/global/multi_cb
08-02 16:06:56.959  1890  2356 I GnssLocationProvider: WakeLock acquired by sendMessage(SET_REQUEST, 0, com.android.server.location.GnssLocationProvider$GpsRequest@16adfea)
08-02 16:06:56.967  3731  3731 W id.gms.unstabl: Long monitor contention with owner IntentService[DG] (3786) at boolean android.os.MessageQueue.enqueueMessage(android.os.Message, long)(MessageQueue.java:544) waiters=0 in android.os.Message android.os.MessageQueue.next() for 751ms
08-02 16:06:57.014  1890  2356 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.014  1890  2356 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.014  1890  2356 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.014  1890  2356 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.014  1890  2356 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.014  1890  2356 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.014  1890  2356 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.014  1890  2356 D PackageManager: Clear ephemeral installer activity
08-02 16:06:56.760  2030  3559 V NativeCrypto: Write error: ssl=0xe7a8e818: I/O error during system call, Broken pipe
08-02 16:06:57.057  2030  3559 V NativeCrypto: SSL shutdown failed: ssl=0xe7a8e818: I/O error during system call, Success
08-02 16:06:57.214  3615  3627 I CarrierServices: [163] RcsStateProvider.onMigrationComplete: Deleted transfers file: false
08-02 16:06:57.262  3615  3627 W RcsProvisioning: Failed to read configuration: /data/user/0/com.google.android.apps.messaging/files/rcsconfig (No such file or directory)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: java.io.FileNotFoundException: /data/user/0/com.google.android.apps.messaging/files/rcsconfig (No such file or directory)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at java.io.FileInputStream.open0(Native Method)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at java.io.FileInputStream.open(FileInputStream.java:231)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at java.io.FileInputStream.<init>(FileInputStream.java:165)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at android.app.ContextImpl.openFileInput(ContextImpl.java:560)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at android.content.ContextWrapper.openFileInput(ContextWrapper.java:202)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at ion.a(SourceFile:2)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at idl.a(SourceFile:4)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at idm.a(SourceFile:7)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at iez.buildConferencesFileName(SourceFile:30)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at com.google.android.apps.messaging.rcsmigration.RcsStateProvider.onMigrationComplete(SourceFile:48)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at com.google.android.ims.rcsmigration.IRcsStateProvider$Stub.dispatchTransaction(SourceFile:14)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at com.google.android.aidl.BaseStub.onTransact(SourceFile:18)
08-02 16:06:57.262  3615  3627 W RcsProvisioning: 	at android.os.Binder.execTransact(Binder.java:731)
08-02 16:06:57.262  3615  3627 D RcsProvisioning: Retrieving backup token
08-02 16:06:57.262  3615  3627 D RcsProvisioning: Exception while getting subscriber Id. Using default
08-02 16:06:57.163  4105  4105 D BugleRcsEngine: log_saver already enabled
08-02 16:06:57.312  3629  3629 I BgTaskExecutorImpl: Starting EXCLUSIVE background task send_gsa_home_request.
08-02 16:06:57.358  1890  2659 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.358  1890  2659 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.367  1890  1949 W system_server: Long monitor contention with owner PackageInstaller (1946) at boolean com.android.server.pm.PackageInstallerSession$3.handleMessage(android.os.Message)(PackageInstallerSession.java:292) waiters=0 in void com.android.server.pm.PackageInstallerSession.write(org.xmlpull.v1.XmlSerializer, java.io.File) for 7.104s
08-02 16:06:57.413  1890  2293 W system_server: Long monitor contention with owner Binder:1890_3 (1949) at void com.android.server.pm.PackageInstallerService$InternalCallback.onSessionSealedBlocking(com.android.server.pm.PackageInstallerSession)(PackageInstallerService.java:1136) waiters=0 in android.content.pm.PackageInstaller$SessionInfo com.android.server.pm.PackageInstallerService.getSessionInfo(int) for 6.605s
08-02 16:06:57.508  4207  4207 W id.defcontaine: Unexpected CPU variant for X86 using defaults: x86
08-02 16:06:57.707  1890  2023 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.707  1890  2023 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.708  1890  2356 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.709  1890  2356 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.710  1890  2356 D PackageManager: Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
08-02 16:06:57.710  1890  2356 D PackageManager: Clear ephemeral installer activity
08-02 16:06:57.766  1890  1915 W ActivityManager: Slow operation: 553ms so far, now at startProcess: returned from zygote!
08-02 16:06:57.766  1890  1915 W ActivityManager: Slow operation: 553ms so far, now at startProcess: done updating battery stats
08-02 16:06:57.766  1890  1915 W ActivityManager: Slow operation: 553ms so far, now at startProcess: building log message
08-02 16:06:57.766  1890  1915 I ActivityManager: Start proc 4207:com.android.defcontainer/u0a14 for service com.android.defcontainer/.DefaultContainerService
08-02 16:06:57.766  1890  1915 W ActivityManager: Slow operation: 554ms so far, now at startProcess: starting to update pids map
08-02 16:06:57.766  1890  1915 W ActivityManager: Slow operation: 554ms so far, now at startProcess: done updating pids map
08-02 16:06:57.865  3615  3627 D RcsProvisioning: No backup token found
08-02 16:06:57.916  4001  4001 I CarrierServices: [2] aww.a: Unbinding RcsMigrationService
08-02 16:06:57.959  4001  4001 I CarrierServices: [2] RcsService.a: Initializing RcsService.
08-02 16:06:58.010  4105  4105 I BugleRcsEngine: [2] ids.a: RCS provisioning stopped!!
08-02 16:06:58.011  3731  3731 W id.gms.unstabl: Long monitor contention with owner IntentService[DG] (3786) at boolean android.os.MessageQueue.enqueueMessage(android.os.Message, long)(MessageQueue.java:544) waiters=0 in android.os.Message android.os.MessageQueue.next() for 204ms
08-02 16:06:58.068  4105  4105 I BugleRcsEngine: [2] ids.a: RCS provisioning stopped!!
08-02 16:06:58.162  4001  4001 W RcsProvisioning: Failed to read configuration: /data/user/0/com.google.android.ims/files/rcsconfig (No such file or directory)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: java.io.FileNotFoundException: /data/user/0/com.google.android.ims/files/rcsconfig (No such file or directory)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at java.io.FileInputStream.open0(Native Method)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at java.io.FileInputStream.open(FileInputStream.java:231)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at java.io.FileInputStream.<init>(FileInputStream.java:165)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.app.ContextImpl.openFileInput(ContextImpl.java:560)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.content.ContextWrapper.openFileInput(ContextWrapper.java:202)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at byy.a(SourceFile:2)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at bmj.a(SourceFile:4)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at bmk.a(SourceFile:7)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at bmq.<init>(SourceFile:878)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at bmq.<init>(SourceFile:862)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at bue.<init>(SourceFile:8)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at ajv.c(SourceFile:58)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at aju.b(SourceFile:26)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at com.google.android.ims.services.RcsService.a(SourceFile:23)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at bvh.onCreate(SourceFile:338)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at com.google.android.ims.services.RcsService.onCreate(SourceFile:17)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.app.ActivityThread.handleCreateService(ActivityThread.java:3532)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.app.ActivityThread.access$1300(ActivityThread.java:199)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1666)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.os.Handler.dispatchMessage(Handler.java:106)
08-02 16:06:58.162  4001  4001 W RcsProvisioning: 	at android.os.Looper.loop(Looper.java:193)
